1|Golfo Ártabro|0||NA|no data|6
1|Golfo Ártabro|10|no data; Agrosistema intensivo (plantacion forestal); Termotemperado|NA|no data|3
4|Ribeiras Encaixadas do Miño e do Sil|90|Vales sublitorais; Agrosistema extensivo; Mesotemperado inferior|NA|no data|395
4|Ribeiras Encaixadas do Miño e do Sil|91|Vales sublitorais; Agrosistema extensivo; Mesotemperado superior|NA|no data|42
4|Ribeiras Encaixadas do Miño e do Sil|106|Vales sublitorais; Agrosistema intensivo (mosaico agroforestal); Mesotemperado inferior|NA|no data|108
4|Ribeiras Encaixadas do Miño e do Sil|107|Vales sublitorais; Agrosistema intensivo (mosaico agroforestal); Mesotemperado superior|NA|no data|6
4|Ribeiras Encaixadas do Miño e do Sil|114|Serras; Matogueira e rochedo; no data|NA|no data|189
4|Ribeiras Encaixadas do Miño e do Sil|115|Serras; Matogueira e rochedo; Termotemperado|1|Value 1|692
4|Ribeiras Encaixadas do Miño e do Sil|115|Serras; Matogueira e rochedo; Termotemperado|NA|no data|343
4|Ribeiras Encaixadas do Miño e do Sil|116|Serras; Matogueira e rochedo; Mesotemperado inferior|1|Value 1|15893
4|Ribeiras Encaixadas do Miño e do Sil|116|Serras; Matogueira e rochedo; Mesotemperado inferior|NA|no data|186352
4|Ribeiras Encaixadas do Miño e do Sil|117|Serras; Matogueira e rochedo; Mesotemperado superior|1|Value 1|13115
4|Ribeiras Encaixadas do Miño e do Sil|117|Serras; Matogueira e rochedo; Mesotemperado superior|NA|no data|195176
4|Ribeiras Encaixadas do Miño e do Sil|118|Serras; Matogueira e rochedo; Supra e orotemperado|1|Value 1|18693
4|Ribeiras Encaixadas do Miño e do Sil|118|Serras; Matogueira e rochedo; Supra e orotemperado|NA|no data|141696
4|Ribeiras Encaixadas do Miño e do Sil|119|Serras; Matogueira e rochedo; Mesomediterráneo|1|Value 1|7739
4|Ribeiras Encaixadas do Miño e do Sil|119|Serras; Matogueira e rochedo; Mesomediterráneo|NA|no data|64421
4|Ribeiras Encaixadas do Miño e do Sil|125|Serras; Bosque; Termotemperado|1|Value 1|170
4|Ribeiras Encaixadas do Miño e do Sil|125|Serras; Bosque; Termotemperado|NA|no data|224
4|Ribeiras Encaixadas do Miño e do Sil|126|Serras; Bosque; Mesotemperado inferior|1|Value 1|9818
4|Ribeiras Encaixadas do Miño e do Sil|126|Serras; Bosque; Mesotemperado inferior|NA|no data|47908
4|Ribeiras Encaixadas do Miño e do Sil|127|Serras; Bosque; Mesotemperado superior|1|Value 1|1066
4|Ribeiras Encaixadas do Miño e do Sil|127|Serras; Bosque; Mesotemperado superior|NA|no data|17543
4|Ribeiras Encaixadas do Miño e do Sil|128|Serras; Bosque; Supra e orotemperado|1|Value 1|742
4|Ribeiras Encaixadas do Miño e do Sil|128|Serras; Bosque; Supra e orotemperado|NA|no data|6358
4|Ribeiras Encaixadas do Miño e do Sil|129|Serras; Bosque; Mesomediterráneo|1|Value 1|2212
4|Ribeiras Encaixadas do Miño e do Sil|129|Serras; Bosque; Mesomediterráneo|NA|no data|7650
4|Ribeiras Encaixadas do Miño e do Sil|131|Serras; Agrosistema intensivo (plantacion forestal); Termotemperado|1|Value 1|393
4|Ribeiras Encaixadas do Miño e do Sil|131|Serras; Agrosistema intensivo (plantacion forestal); Termotemperado|NA|no data|286
4|Ribeiras Encaixadas do Miño e do Sil|132|Serras; Agrosistema intensivo (plantacion forestal); Mesotemperado inferior|1|Value 1|899
4|Ribeiras Encaixadas do Miño e do Sil|132|Serras; Agrosistema intensivo (plantacion forestal); Mesotemperado inferior|NA|no data|35652
4|Ribeiras Encaixadas do Miño e do Sil|133|Serras; Agrosistema intensivo (plantacion forestal); Mesotemperado superior|1|Value 1|2
4|Ribeiras Encaixadas do Miño e do Sil|133|Serras; Agrosistema intensivo (plantacion forestal); Mesotemperado superior|NA|no data|26179
4|Ribeiras Encaixadas do Miño e do Sil|134|Serras; Agrosistema intensivo (plantacion forestal); Supra e orotemperado|NA|no data|21158
4|Ribeiras Encaixadas do Miño e do Sil|135|Serras; Agrosistema intensivo (plantacion forestal); Mesomediterráneo|NA|no data|10169
4|Ribeiras Encaixadas do Miño e do Sil|137|Serras; Agrosistema intensivo (superficie de cultivo); Mesotemperado inferior|NA|no data|13000
4|Ribeiras Encaixadas do Miño e do Sil|138|Serras; Agrosistema intensivo (superficie de cultivo); Mesotemperado superior|NA|no data|39539
4|Ribeiras Encaixadas do Miño e do Sil|139|Serras; Agrosistema intensivo (superficie de cultivo); Supra e orotemperado|NA|no data|684
4|Ribeiras Encaixadas do Miño e do Sil|140|Serras; Agrosistema intensivo (superficie de cultivo); Mesomediterráneo|NA|no data|342
4|Ribeiras Encaixadas do Miño e do Sil|142|Serras; Agrosistema extensivo; Termotemperado|1|Value 1|27
4|Ribeiras Encaixadas do Miño e do Sil|142|Serras; Agrosistema extensivo; Termotemperado|NA|no data|69
4|Ribeiras Encaixadas do Miño e do Sil|143|Serras; Agrosistema extensivo; Mesotemperado inferior|1|Value 1|11306
4|Ribeiras Encaixadas do Miño e do Sil|143|Serras; Agrosistema extensivo; Mesotemperado inferior|NA|no data|164834
4|Ribeiras Encaixadas do Miño e do Sil|144|Serras; Agrosistema extensivo; Mesotemperado superior|1|Value 1|568
4|Ribeiras Encaixadas do Miño e do Sil|144|Serras; Agrosistema extensivo; Mesotemperado superior|NA|no data|126627
4|Ribeiras Encaixadas do Miño e do Sil|145|Serras; Agrosistema extensivo; Supra e orotemperado|1|Value 1|370
4|Ribeiras Encaixadas do Miño e do Sil|145|Serras; Agrosistema extensivo; Supra e orotemperado|NA|no data|6906
4|Ribeiras Encaixadas do Miño e do Sil|146|Serras; Agrosistema extensivo; Mesomediterráneo|1|Value 1|1836
4|Ribeiras Encaixadas do Miño e do Sil|146|Serras; Agrosistema extensivo; Mesomediterráneo|NA|no data|16813
4|Ribeiras Encaixadas do Miño e do Sil|148|Serras; Rururbano (diseminado); Mesotemperado inferior|NA|no data|1656
4|Ribeiras Encaixadas do Miño e do Sil|149|Serras; Rururbano (diseminado); Mesotemperado superior|NA|no data|2224
4|Ribeiras Encaixadas do Miño e do Sil|151|Serras; Rururbano (diseminado); Mesomediterráneo|NA|no data|870
4|Ribeiras Encaixadas do Miño e do Sil|156|Serras; Urbano; Mesomediterráneo|NA|no data|56
4|Ribeiras Encaixadas do Miño e do Sil|158|Serras; Extractivo; Mesotemperado inferior|NA|no data|1440
4|Ribeiras Encaixadas do Miño e do Sil|159|Serras; Extractivo; Mesotemperado superior|NA|no data|633
4|Ribeiras Encaixadas do Miño e do Sil|160|Serras; Extractivo; Supra e orotemperado|NA|no data|664
4|Ribeiras Encaixadas do Miño e do Sil|161|Serras; Extractivo; Mesomediterráneo|NA|no data|275
4|Ribeiras Encaixadas do Miño e do Sil|163|Serras; Agrosistema intensivo (mosaico agroforestal); Termotemperado|1|Value 1|33
4|Ribeiras Encaixadas do Miño e do Sil|163|Serras; Agrosistema intensivo (mosaico agroforestal); Termotemperado|NA|no data|421
4|Ribeiras Encaixadas do Miño e do Sil|164|Serras; Agrosistema intensivo (mosaico agroforestal); Mesotemperado inferior|1|Value 1|159
4|Ribeiras Encaixadas do Miño e do Sil|164|Serras; Agrosistema intensivo (mosaico agroforestal); Mesotemperado inferior|NA|no data|46019
4|Ribeiras Encaixadas do Miño e do Sil|165|Serras; Agrosistema intensivo (mosaico agroforestal); Mesotemperado superior|1|Value 1|186
4|Ribeiras Encaixadas do Miño e do Sil|165|Serras; Agrosistema intensivo (mosaico agroforestal); Mesotemperado superior|NA|no data|61054
4|Ribeiras Encaixadas do Miño e do Sil|167|Serras; Agrosistema intensivo (mosaico agroforestal); Mesomediterráneo|NA|no data|448
4|Ribeiras Encaixadas do Miño e do Sil|168|Serras; Viñedo; Mesotemperado inferior|1|Value 1|44
4|Ribeiras Encaixadas do Miño e do Sil|168|Serras; Viñedo; Mesotemperado inferior|NA|no data|3237
4|Ribeiras Encaixadas do Miño e do Sil|169|Serras; Viñedo; Mesotemperado superior|NA|no data|19
4|Ribeiras Encaixadas do Miño e do Sil|170|Serras; Viñedo; Mesomediterráneo|1|Value 1|384
4|Ribeiras Encaixadas do Miño e do Sil|170|Serras; Viñedo; Mesomediterráneo|NA|no data|2299
4|Ribeiras Encaixadas do Miño e do Sil|172|Serras; Conxunto Historico; Mesotemperado inferior|NA|no data|983
4|Ribeiras Encaixadas do Miño e do Sil|173|Chairas e vales interiores; no data; Termotemperado|NA|no data|558
4|Ribeiras Encaixadas do Miño e do Sil|174|Chairas e vales interiores; Matogueira e rochedo; no data|NA|no data|257
4|Ribeiras Encaixadas do Miño e do Sil|175|Chairas e vales interiores; Matogueira e rochedo; Termotemperado|1|Value 1|2526
4|Ribeiras Encaixadas do Miño e do Sil|175|Chairas e vales interiores; Matogueira e rochedo; Termotemperado|NA|no data|166673
4|Ribeiras Encaixadas do Miño e do Sil|176|Chairas e vales interiores; Matogueira e rochedo; Mesotemperado inferior|1|Value 1|4683
4|Ribeiras Encaixadas do Miño e do Sil|176|Chairas e vales interiores; Matogueira e rochedo; Mesotemperado inferior|NA|no data|160421
4|Ribeiras Encaixadas do Miño e do Sil|177|Chairas e vales interiores; Matogueira e rochedo; Mesotemperado superior|1|Value 1|1734
4|Ribeiras Encaixadas do Miño e do Sil|177|Chairas e vales interiores; Matogueira e rochedo; Mesotemperado superior|NA|no data|6482
4|Ribeiras Encaixadas do Miño e do Sil|178|Chairas e vales interiores; Matogueira e rochedo; Supra e orotemperado|1|Value 1|339
4|Ribeiras Encaixadas do Miño e do Sil|179|Chairas e vales interiores; Matogueira e rochedo; Mesomediterráneo|1|Value 1|9566
4|Ribeiras Encaixadas do Miño e do Sil|179|Chairas e vales interiores; Matogueira e rochedo; Mesomediterráneo|NA|no data|108865
4|Ribeiras Encaixadas do Miño e do Sil|182|Chairas e vales interiores; Bosque; no data|1|Value 1|233
4|Ribeiras Encaixadas do Miño e do Sil|182|Chairas e vales interiores; Bosque; no data|NA|no data|27
4|Ribeiras Encaixadas do Miño e do Sil|183|Chairas e vales interiores; Bosque; Termotemperado|1|Value 1|3938
4|Ribeiras Encaixadas do Miño e do Sil|183|Chairas e vales interiores; Bosque; Termotemperado|NA|no data|90163
4|Ribeiras Encaixadas do Miño e do Sil|184|Chairas e vales interiores; Bosque; Mesotemperado inferior|1|Value 1|1279
4|Ribeiras Encaixadas do Miño e do Sil|184|Chairas e vales interiores; Bosque; Mesotemperado inferior|NA|no data|91646
4|Ribeiras Encaixadas do Miño e do Sil|185|Chairas e vales interiores; Bosque; Mesotemperado superior|1|Value 1|85
4|Ribeiras Encaixadas do Miño e do Sil|185|Chairas e vales interiores; Bosque; Mesotemperado superior|NA|no data|1087
4|Ribeiras Encaixadas do Miño e do Sil|186|Chairas e vales interiores; Bosque; Supra e orotemperado|1|Value 1|4
4|Ribeiras Encaixadas do Miño e do Sil|187|Chairas e vales interiores; Bosque; Mesomediterráneo|1|Value 1|6426
4|Ribeiras Encaixadas do Miño e do Sil|187|Chairas e vales interiores; Bosque; Mesomediterráneo|NA|no data|15089
4|Ribeiras Encaixadas do Miño e do Sil|189|Chairas e vales interiores; Agrosistema intensivo (plantacion forestal); Termotemperado|1|Value 1|1321
4|Ribeiras Encaixadas do Miño e do Sil|189|Chairas e vales interiores; Agrosistema intensivo (plantacion forestal); Termotemperado|NA|no data|95345
4|Ribeiras Encaixadas do Miño e do Sil|190|Chairas e vales interiores; Agrosistema intensivo (plantacion forestal); Mesotemperado inferior|1|Value 1|2085
4|Ribeiras Encaixadas do Miño e do Sil|190|Chairas e vales interiores; Agrosistema intensivo (plantacion forestal); Mesotemperado inferior|NA|no data|60211
4|Ribeiras Encaixadas do Miño e do Sil|191|Chairas e vales interiores; Agrosistema intensivo (plantacion forestal); Mesotemperado superior|NA|no data|1885
4|Ribeiras Encaixadas do Miño e do Sil|193|Chairas e vales interiores; Agrosistema intensivo (plantacion forestal); Mesomediterráneo|1|Value 1|906
4|Ribeiras Encaixadas do Miño e do Sil|193|Chairas e vales interiores; Agrosistema intensivo (plantacion forestal); Mesomediterráneo|NA|no data|22914
4|Ribeiras Encaixadas do Miño e do Sil|195|Chairas e vales interiores; Agrosistema intensivo (superficie de cultivo); Termotemperado|1|Value 1|62
4|Ribeiras Encaixadas do Miño e do Sil|195|Chairas e vales interiores; Agrosistema intensivo (superficie de cultivo); Termotemperado|NA|no data|5597
4|Ribeiras Encaixadas do Miño e do Sil|196|Chairas e vales interiores; Agrosistema intensivo (superficie de cultivo); Mesotemperado inferior|NA|no data|38293
4|Ribeiras Encaixadas do Miño e do Sil|197|Chairas e vales interiores; Agrosistema intensivo (superficie de cultivo); Mesotemperado superior|NA|no data|3766
4|Ribeiras Encaixadas do Miño e do Sil|199|Chairas e vales interiores; Agrosistema intensivo (superficie de cultivo); Mesomediterráneo|NA|no data|4658
4|Ribeiras Encaixadas do Miño e do Sil|200|Chairas e vales interiores; Agrosistema extensivo; no data|NA|no data|286
4|Ribeiras Encaixadas do Miño e do Sil|201|Chairas e vales interiores; Agrosistema extensivo; Termotemperado|1|Value 1|3300
4|Ribeiras Encaixadas do Miño e do Sil|201|Chairas e vales interiores; Agrosistema extensivo; Termotemperado|NA|no data|143531
4|Ribeiras Encaixadas do Miño e do Sil|202|Chairas e vales interiores; Agrosistema extensivo; Mesotemperado inferior|1|Value 1|6131
4|Ribeiras Encaixadas do Miño e do Sil|202|Chairas e vales interiores; Agrosistema extensivo; Mesotemperado inferior|NA|no data|356387
4|Ribeiras Encaixadas do Miño e do Sil|203|Chairas e vales interiores; Agrosistema extensivo; Mesotemperado superior|1|Value 1|18
4|Ribeiras Encaixadas do Miño e do Sil|203|Chairas e vales interiores; Agrosistema extensivo; Mesotemperado superior|NA|no data|16789
4|Ribeiras Encaixadas do Miño e do Sil|204|Chairas e vales interiores; Agrosistema extensivo; Supra e orotemperado|1|Value 1|2
4|Ribeiras Encaixadas do Miño e do Sil|205|Chairas e vales interiores; Agrosistema extensivo; Mesomediterráneo|1|Value 1|4131
4|Ribeiras Encaixadas do Miño e do Sil|205|Chairas e vales interiores; Agrosistema extensivo; Mesomediterráneo|NA|no data|44844
4|Ribeiras Encaixadas do Miño e do Sil|206|Chairas e vales interiores; Rururbano (diseminado); no data|NA|no data|35
4|Ribeiras Encaixadas do Miño e do Sil|207|Chairas e vales interiores; Rururbano (diseminado); Termotemperado|NA|no data|102604
4|Ribeiras Encaixadas do Miño e do Sil|208|Chairas e vales interiores; Rururbano (diseminado); Mesotemperado inferior|1|Value 1|30
4|Ribeiras Encaixadas do Miño e do Sil|208|Chairas e vales interiores; Rururbano (diseminado); Mesotemperado inferior|NA|no data|48511
4|Ribeiras Encaixadas do Miño e do Sil|209|Chairas e vales interiores; Rururbano (diseminado); Mesotemperado superior|NA|no data|183
4|Ribeiras Encaixadas do Miño e do Sil|210|Chairas e vales interiores; Rururbano (diseminado); Mesomediterráneo|1|Value 1|579
4|Ribeiras Encaixadas do Miño e do Sil|210|Chairas e vales interiores; Rururbano (diseminado); Mesomediterráneo|NA|no data|21461
4|Ribeiras Encaixadas do Miño e do Sil|211|Chairas e vales interiores; Urbano; Termotemperado|NA|no data|33879
4|Ribeiras Encaixadas do Miño e do Sil|212|Chairas e vales interiores; Urbano; Mesotemperado inferior|NA|no data|324
4|Ribeiras Encaixadas do Miño e do Sil|214|Chairas e vales interiores; Urbano; Mesomediterráneo|NA|no data|2791
4|Ribeiras Encaixadas do Miño e do Sil|216|Chairas e vales interiores; Extractivo; Mesotemperado inferior|NA|no data|37
4|Ribeiras Encaixadas do Miño e do Sil|218|Chairas e vales interiores; Extractivo; Mesomediterráneo|NA|no data|372
4|Ribeiras Encaixadas do Miño e do Sil|220|Chairas e vales interiores; Agrosistema intensivo (mosaico agroforestal); Termotemperado|1|Value 1|429
4|Ribeiras Encaixadas do Miño e do Sil|220|Chairas e vales interiores; Agrosistema intensivo (mosaico agroforestal); Termotemperado|NA|no data|60916
4|Ribeiras Encaixadas do Miño e do Sil|221|Chairas e vales interiores; Agrosistema intensivo (mosaico agroforestal); Mesotemperado inferior|1|Value 1|2702
4|Ribeiras Encaixadas do Miño e do Sil|221|Chairas e vales interiores; Agrosistema intensivo (mosaico agroforestal); Mesotemperado inferior|NA|no data|186980
4|Ribeiras Encaixadas do Miño e do Sil|222|Chairas e vales interiores; Agrosistema intensivo (mosaico agroforestal); Mesotemperado superior|NA|no data|6597
4|Ribeiras Encaixadas do Miño e do Sil|224|Chairas e vales interiores; Agrosistema intensivo (mosaico agroforestal); Mesomediterráneo|1|Value 1|491
4|Ribeiras Encaixadas do Miño e do Sil|224|Chairas e vales interiores; Agrosistema intensivo (mosaico agroforestal); Mesomediterráneo|NA|no data|5555
4|Ribeiras Encaixadas do Miño e do Sil|225|Chairas e vales interiores; Viñedo; no data|NA|no data|6
4|Ribeiras Encaixadas do Miño e do Sil|226|Chairas e vales interiores; Viñedo; Termotemperado|1|Value 1|117
4|Ribeiras Encaixadas do Miño e do Sil|226|Chairas e vales interiores; Viñedo; Termotemperado|NA|no data|87172
4|Ribeiras Encaixadas do Miño e do Sil|227|Chairas e vales interiores; Viñedo; Mesotemperado inferior|1|Value 1|104
4|Ribeiras Encaixadas do Miño e do Sil|227|Chairas e vales interiores; Viñedo; Mesotemperado inferior|NA|no data|6118
4|Ribeiras Encaixadas do Miño e do Sil|228|Chairas e vales interiores; Viñedo; Mesomediterráneo|1|Value 1|176
4|Ribeiras Encaixadas do Miño e do Sil|228|Chairas e vales interiores; Viñedo; Mesomediterráneo|NA|no data|52840
4|Ribeiras Encaixadas do Miño e do Sil|229|Chairas e vales interiores; Conxunto Historico; Termotemperado|NA|no data|537
4|Ribeiras Encaixadas do Miño e do Sil|230|Chairas e vales interiores; Conxunto Historico; Mesotemperado inferior|NA|no data|99
4|Ribeiras Encaixadas do Miño e do Sil|233|Canons; Matogueira e rochedo; Termotemperado|1|Value 1|8861
4|Ribeiras Encaixadas do Miño e do Sil|233|Canons; Matogueira e rochedo; Termotemperado|NA|no data|18838
4|Ribeiras Encaixadas do Miño e do Sil|234|Canons; Matogueira e rochedo; Mesotemperado inferior|1|Value 1|6145
4|Ribeiras Encaixadas do Miño e do Sil|234|Canons; Matogueira e rochedo; Mesotemperado inferior|NA|no data|45047
4|Ribeiras Encaixadas do Miño e do Sil|235|Canons; Matogueira e rochedo; Mesotemperado superior|1|Value 1|68
4|Ribeiras Encaixadas do Miño e do Sil|235|Canons; Matogueira e rochedo; Mesotemperado superior|NA|no data|6921
4|Ribeiras Encaixadas do Miño e do Sil|237|Canons; Matogueira e rochedo; Mesomediterráneo|1|Value 1|11506
4|Ribeiras Encaixadas do Miño e do Sil|237|Canons; Matogueira e rochedo; Mesomediterráneo|NA|no data|58389
4|Ribeiras Encaixadas do Miño e do Sil|241|Canons; Bosque; Termotemperado|1|Value 1|16963
4|Ribeiras Encaixadas do Miño e do Sil|241|Canons; Bosque; Termotemperado|NA|no data|38603
4|Ribeiras Encaixadas do Miño e do Sil|242|Canons; Bosque; Mesotemperado inferior|1|Value 1|15175
4|Ribeiras Encaixadas do Miño e do Sil|242|Canons; Bosque; Mesotemperado inferior|NA|no data|60019
4|Ribeiras Encaixadas do Miño e do Sil|243|Canons; Bosque; Mesotemperado superior|1|Value 1|165
4|Ribeiras Encaixadas do Miño e do Sil|243|Canons; Bosque; Mesotemperado superior|NA|no data|4037
4|Ribeiras Encaixadas do Miño e do Sil|245|Canons; Bosque; Mesomediterráneo|1|Value 1|2483
4|Ribeiras Encaixadas do Miño e do Sil|245|Canons; Bosque; Mesomediterráneo|NA|no data|8456
4|Ribeiras Encaixadas do Miño e do Sil|247|Canons; Agrosistema intensivo (plantacion forestal); Termotemperado|1|Value 1|9261
4|Ribeiras Encaixadas do Miño e do Sil|247|Canons; Agrosistema intensivo (plantacion forestal); Termotemperado|NA|no data|17423
4|Ribeiras Encaixadas do Miño e do Sil|248|Canons; Agrosistema intensivo (plantacion forestal); Mesotemperado inferior|1|Value 1|1031
4|Ribeiras Encaixadas do Miño e do Sil|248|Canons; Agrosistema intensivo (plantacion forestal); Mesotemperado inferior|NA|no data|15106
4|Ribeiras Encaixadas do Miño e do Sil|249|Canons; Agrosistema intensivo (plantacion forestal); Mesotemperado superior|NA|no data|3187
4|Ribeiras Encaixadas do Miño e do Sil|250|Canons; Agrosistema intensivo (plantacion forestal); Mesomediterráneo|1|Value 1|2260
4|Ribeiras Encaixadas do Miño e do Sil|250|Canons; Agrosistema intensivo (plantacion forestal); Mesomediterráneo|NA|no data|9639
4|Ribeiras Encaixadas do Miño e do Sil|251|Canons; Agrosistema intensivo (superficie de cultivo); Termotemperado|NA|no data|37
4|Ribeiras Encaixadas do Miño e do Sil|252|Canons; Agrosistema intensivo (superficie de cultivo); Mesotemperado inferior|NA|no data|901
4|Ribeiras Encaixadas do Miño e do Sil|253|Canons; Agrosistema intensivo (superficie de cultivo); Mesotemperado superior|NA|no data|81
4|Ribeiras Encaixadas do Miño e do Sil|254|Canons; Agrosistema intensivo (superficie de cultivo); Mesomediterráneo|NA|no data|745
4|Ribeiras Encaixadas do Miño e do Sil|256|Canons; Agrosistema extensivo; Termotemperado|1|Value 1|2342
4|Ribeiras Encaixadas do Miño e do Sil|256|Canons; Agrosistema extensivo; Termotemperado|NA|no data|15674
4|Ribeiras Encaixadas do Miño e do Sil|257|Canons; Agrosistema extensivo; Mesotemperado inferior|1|Value 1|2748
4|Ribeiras Encaixadas do Miño e do Sil|257|Canons; Agrosistema extensivo; Mesotemperado inferior|NA|no data|44116
4|Ribeiras Encaixadas do Miño e do Sil|258|Canons; Agrosistema extensivo; Mesotemperado superior|1|Value 1|29
4|Ribeiras Encaixadas do Miño e do Sil|258|Canons; Agrosistema extensivo; Mesotemperado superior|NA|no data|11294
4|Ribeiras Encaixadas do Miño e do Sil|260|Canons; Agrosistema extensivo; Mesomediterráneo|1|Value 1|2502
4|Ribeiras Encaixadas do Miño e do Sil|260|Canons; Agrosistema extensivo; Mesomediterráneo|NA|no data|11321
4|Ribeiras Encaixadas do Miño e do Sil|262|Canons; Rururbano (diseminado); Termotemperado|NA|no data|1106
4|Ribeiras Encaixadas do Miño e do Sil|263|Canons; Rururbano (diseminado); Mesotemperado inferior|NA|no data|473
4|Ribeiras Encaixadas do Miño e do Sil|264|Canons; Rururbano (diseminado); Mesotemperado superior|NA|no data|10
4|Ribeiras Encaixadas do Miño e do Sil|265|Canons; Rururbano (diseminado); Mesomediterráneo|1|Value 1|274
4|Ribeiras Encaixadas do Miño e do Sil|265|Canons; Rururbano (diseminado); Mesomediterráneo|NA|no data|604
4|Ribeiras Encaixadas do Miño e do Sil|267|Canons; Extractivo; Mesomediterráneo|NA|no data|439
4|Ribeiras Encaixadas do Miño e do Sil|269|Canons; Agrosistema intensivo (mosaico agroforestal); Termotemperado|1|Value 1|185
4|Ribeiras Encaixadas do Miño e do Sil|269|Canons; Agrosistema intensivo (mosaico agroforestal); Termotemperado|NA|no data|4187
4|Ribeiras Encaixadas do Miño e do Sil|270|Canons; Agrosistema intensivo (mosaico agroforestal); Mesotemperado inferior|1|Value 1|52
4|Ribeiras Encaixadas do Miño e do Sil|270|Canons; Agrosistema intensivo (mosaico agroforestal); Mesotemperado inferior|NA|no data|13639
4|Ribeiras Encaixadas do Miño e do Sil|271|Canons; Agrosistema intensivo (mosaico agroforestal); Mesotemperado superior|NA|no data|1964
4|Ribeiras Encaixadas do Miño e do Sil|272|Canons; Agrosistema intensivo (mosaico agroforestal); Mesomediterráneo|1|Value 1|399
4|Ribeiras Encaixadas do Miño e do Sil|272|Canons; Agrosistema intensivo (mosaico agroforestal); Mesomediterráneo|NA|no data|1507
4|Ribeiras Encaixadas do Miño e do Sil|273|Canons; Viñedo; Termotemperado|1|Value 1|1253
4|Ribeiras Encaixadas do Miño e do Sil|273|Canons; Viñedo; Termotemperado|NA|no data|16348
4|Ribeiras Encaixadas do Miño e do Sil|274|Canons; Viñedo; Mesotemperado inferior|1|Value 1|136
4|Ribeiras Encaixadas do Miño e do Sil|274|Canons; Viñedo; Mesotemperado inferior|NA|no data|9499
4|Ribeiras Encaixadas do Miño e do Sil|275|Canons; Viñedo; Mesomediterráneo|1|Value 1|435
4|Ribeiras Encaixadas do Miño e do Sil|275|Canons; Viñedo; Mesomediterráneo|NA|no data|4387
4|Ribeiras Encaixadas do Miño e do Sil|NA|no data|1|Value 1|52
4|Ribeiras Encaixadas do Miño e do Sil|NA|no data|NA|no data|204
5|Serras Orientais|66|Vales sublitorais; Matogueira e rochedo; no data|1|Value 1|149
5|Serras Orientais|66|Vales sublitorais; Matogueira e rochedo; no data|NA|no data|848
5|Serras Orientais|67|Vales sublitorais; Matogueira e rochedo; Termotemperado|1|Value 1|4218
5|Serras Orientais|67|Vales sublitorais; Matogueira e rochedo; Termotemperado|NA|no data|2403
5|Serras Orientais|68|Vales sublitorais; Matogueira e rochedo; Mesotemperado inferior|1|Value 1|24193
5|Serras Orientais|68|Vales sublitorais; Matogueira e rochedo; Mesotemperado inferior|NA|no data|39497
5|Serras Orientais|69|Vales sublitorais; Matogueira e rochedo; Mesotemperado superior|1|Value 1|26298
5|Serras Orientais|69|Vales sublitorais; Matogueira e rochedo; Mesotemperado superior|NA|no data|72413
5|Serras Orientais|70|Vales sublitorais; Matogueira e rochedo; Supra e orotemperado|1|Value 1|1125
5|Serras Orientais|70|Vales sublitorais; Matogueira e rochedo; Supra e orotemperado|NA|no data|2003
5|Serras Orientais|72|Vales sublitorais; Turbeira; Mesotemperado superior|NA|no data|75
5|Serras Orientais|73|Vales sublitorais; Turbeira; Supra e orotemperado|NA|no data|1
5|Serras Orientais|74|Vales sublitorais; Bosque; no data|1|Value 1|110
5|Serras Orientais|75|Vales sublitorais; Bosque; Termotemperado|1|Value 1|1233
5|Serras Orientais|75|Vales sublitorais; Bosque; Termotemperado|NA|no data|1414
5|Serras Orientais|76|Vales sublitorais; Bosque; Mesotemperado inferior|1|Value 1|39534
5|Serras Orientais|76|Vales sublitorais; Bosque; Mesotemperado inferior|NA|no data|73076
5|Serras Orientais|77|Vales sublitorais; Bosque; Mesotemperado superior|1|Value 1|44244
5|Serras Orientais|77|Vales sublitorais; Bosque; Mesotemperado superior|NA|no data|94820
5|Serras Orientais|78|Vales sublitorais; Bosque; Supra e orotemperado|1|Value 1|1802
5|Serras Orientais|78|Vales sublitorais; Bosque; Supra e orotemperado|NA|no data|3518
5|Serras Orientais|79|Vales sublitorais; Agrosistema intensivo (plantacion forestal); no data|1|Value 1|87
5|Serras Orientais|79|Vales sublitorais; Agrosistema intensivo (plantacion forestal); no data|NA|no data|207
5|Serras Orientais|80|Vales sublitorais; Agrosistema intensivo (plantacion forestal); Termotemperado|1|Value 1|730
5|Serras Orientais|80|Vales sublitorais; Agrosistema intensivo (plantacion forestal); Termotemperado|NA|no data|408
5|Serras Orientais|81|Vales sublitorais; Agrosistema intensivo (plantacion forestal); Mesotemperado inferior|1|Value 1|2638
5|Serras Orientais|81|Vales sublitorais; Agrosistema intensivo (plantacion forestal); Mesotemperado inferior|NA|no data|12160
5|Serras Orientais|82|Vales sublitorais; Agrosistema intensivo (plantacion forestal); Mesotemperado superior|1|Value 1|3133
5|Serras Orientais|82|Vales sublitorais; Agrosistema intensivo (plantacion forestal); Mesotemperado superior|NA|no data|20471
5|Serras Orientais|83|Vales sublitorais; Agrosistema intensivo (plantacion forestal); Supra e orotemperado|1|Value 1|140
5|Serras Orientais|83|Vales sublitorais; Agrosistema intensivo (plantacion forestal); Supra e orotemperado|NA|no data|868
5|Serras Orientais|85|Vales sublitorais; Agrosistema intensivo (superficie de cultivo); Mesotemperado inferior|NA|no data|75
